id,Model Predictions,Model Targets,Actual Targets,Classified Targets
0380d4a452,0.8072983,1,1,1
0380f454a1,0.9999997,1,1,1
0380fdaffe,0.37192613,1,0,0
03812fd6c2,0.5021394,1,0,0
03816a1b88,0.8844346,1,1,1
03817919d5,0.69753605,1,1,1
038179a836,0.41180855,1,1,1
0381b48e20,0.6667706,1,0,0
0381b88316,0.45351332,1,0,0
0381ba9b46,0.3700794,1,1,1
0381cc09dc,0.42401084,1,1,1
0382398e12,0.3984714,1,1,1
03825c40ee,0.99988294,1,1,1
03826449c8,0.5564196,1,0,0
0382b0a0e3,0.506106,1,1,1
0382ed7709,0.62869215,1,0,0
03830cab55,0.4440231,1,0,0
03831e5a8c,0.5625137,1,0,0
0383431371,0.4944759,1,1,1
038385874f,0.9977374,1,1,1
038390d46b,0.35048658,1,1,1
0383976c32,0.44024143,1,0,0
0383b5eec9,0.41467994,1,0,0
0383e89c16,0.3628506,1,1,1
0383f0be14,0.39597344,1,0,0
0383f53fe5,0.6971735,1,1,1
0383fea1e6,0.5644518,1,0,0
0383fef5ce,0.97323704,1,1,1
0384049b47,0.39635432,1,0,0
0384332b6c,0.8851577,1,1,1
0384381c76,0.9999968,1,1,1
0384470ae5,0.5745202,1,0,0
03846a7746,0.42334753,1,0,0
03847c3569,0.42206815,1,1,1
03847c409b,0.54982555,1,0,0
03849aab83,0.3813519,1,0,0
0384d27846,0.7309767,1,0,0
038513a3d4,0.39229038,1,1,1
03851b11b8,0.77822846,1,1,1
038531e3f3,0.38831404,1,1,1
03854e8548,0.34932306,1,0,0
0385b23872,0.9999727,1,1,1
0385fd9e34,0.5169176,1,1,1
0385ffce7f,0.50756335,1,0,0
0386064ac9,0.4242574,1,0,0
03862b9d11,0.9341228,1,1,1
0386653085,0.5808554,1,1,1
0386728863,0.38830066,1,0,0
03869bae6d,0.50099987,1,0,0
03869ee6a1,0.46203873,1,1,1
0386be296e,0.3723297,1,0,0
0386d61316,0.4839957,1,0,0
0386fad503,0.999727,1,1,1
0387310dee,0.9999813,1,1,1
0387450ccf,0.50413436,1,0,0
0387594106,0.398939,1,0,0
038780d714,0.36788064,1,0,0
0387a2142c,0.488796,1,1,1
0387b80b7b,0.65502167,1,1,1
0387c66777,0.5760592,1,1,1
0387fb1ab9,0.4015798,1,0,0
0388017166,0.38275376,1,0,0
038809d660,0.44054127,1,1,1
038826d562,0.37612516,1,0,0
03888bb30e,0.4795902,1,1,1
03889fa1b7,0.47001654,1,1,1
0388a01000,0.45925817,1,1,1
0388a9b821,0.65820116,1,1,1
0388d62b1f,0.5110117,1,1,1
038928935d,0.40604323,1,0,0
038934415a,0.41815075,1,1,1
038937910c,0.5550519,1,1,1
03895293a3,0.40681803,1,1,1
03898bfa15,0.40273204,1,1,1
03898e5759,0.3955726,1,0,0
0389bb547e,0.39269036,1,0,0
0389dd2695,0.9309248,1,1,1
0389fe065d,0.73149055,1,0,0
038a34e91f,0.4071983,1,0,0
038a3a10b8,0.41124377,1,0,0
038a7a556f,0.7911333,1,0,0
038a954b2d,0.35612956,1,1,1
038aa24f00,0.3893109,1,0,0
038aa3b915,0.50640595,1,1,1
038aa4a360,0.55710816,1,0,0
038aaf7688,0.51237476,1,1,1
038abbc551,0.5216558,1,0,0
038ac7f662,0.39540407,1,1,1
038acc4ce6,0.35752892,1,1,1
038ad4ac7d,0.5057108,1,1,1
038ad5007b,0.4014703,1,1,1
038af59d69,0.4236366,1,0,0
038b0d20bc,0.51280034,1,1,1
038b1144e6,0.5330557,1,0,0
038b2a00e7,0.54364765,1,1,1
038b330ab4,0.50570774,1,0,0
038b449a86,0.5667217,1,0,0
038b5e4274,0.37303624,1,1,1
038b87c819,0.49375483,1,0,0
038b9b38af,0.42071587,1,1,1
038c8290c0,0.565702,1,1,1
038c8b3a5f,0.3825922,1,0,0
038c9eded6,0.5406443,1,1,1
038cb5f2ba,0.36526808,1,1,1
038cdcd1fa,0.47770244,1,0,0
038cf6d148,0.5484183,1,0,0
038d04ace4,0.9331529,1,1,1
038d4ef453,0.43633524,1,0,0
038d635925,0.3925681,1,0,0
038d6a58ba,0.3655296,1,0,0
038e1def22,0.7842444,1,0,0
038e1fe3ea,0.99516296,1,1,1
038e2ca9af,0.48972306,1,0,0
038e3e46ee,0.37241796,1,0,0
038e4fdd10,0.41161937,1,1,1
038ed7432e,0.72992814,1,1,1
038eee5034,0.99999714,1,1,1
038f109dbd,0.5073716,1,0,0
038f4aab12,0.38670176,1,0,0
038f4ceb8a,0.48108816,1,0,0
038f577eb8,0.4781346,1,1,1
038f74c1ac,0.47904757,1,1,1
038f9c0a75,0.43261486,1,0,0
038f9d54d0,0.46049103,1,1,1
038fab2dcf,0.5035849,1,1,1
038faedbb0,0.48278958,1,1,1
038fbac5b8,0.5120872,1,0,0
03901a56cc,0.4392746,1,1,1
03903d7728,0.58773625,1,0,0
03905791c6,0.5609195,1,0,0
03906e93f4,0.44246027,1,0,0
03908a9934,0.4523571,1,0,0
0390c7b44f,0.37196892,1,0,0
039100dac3,0.40526593,1,1,1
03910fc7dd,0.44615728,1,0,0
03911669a2,0.5836091,1,1,1
03912907ab,0.37824434,1,1,1
039164e7b6,0.46209612,1,0,0
0391b2ca52,0.59716207,1,0,0
0391deebeb,0.3893925,1,0,0
0391f9cfc6,0.45684454,1,0,0
039214a625,0.41189855,1,0,0
03922d6baa,0.57088566,1,1,1
0392500c72,0.33840078,1,0,0
03926a9d85,0.39266914,1,0,0
0392718d45,0.48340136,1,1,1
0392778f03,0.436948,1,0,0
039280b04e,0.5603887,1,1,1
039282492f,0.5430695,1,1,1
039290fa90,0.9969716,1,1,1
03929149b0,0.40438095,1,0,0
0392c348ac,0.9999099,1,1,1
0392c3ae33,0.4062994,1,1,1
039319dc63,0.5009358,1,1,1
0393301e64,0.5301545,1,0,0
0393a34cc5,0.5866128,1,1,1
0393a7651f,0.5823019,1,1,1
0393b2d3f2,0.25012735,0,0,1
0393ca3d65,0.5558988,1,0,0
039402464b,0.3007577,0,1,0
03940e5c5a,0.510146,1,0,0
03941e35dd,0.56711113,1,0,0
0394383dbb,0.34232873,1,0,0
039443122c,0.7783059,1,1,1
039450d6b6,0.32686162,1,0,0
039454aed2,0.39974406,1,0,0
039455ad7f,0.46264744,1,0,0
0394706e70,0.99317425,1,1,1
03947a2471,0.44612855,1,1,1
0394820c62,0.5686362,1,1,1
03948e8e6d,0.3911392,1,0,0
0394cb4fa3,0.3818759,1,0,0
0394d943b4,0.7921159,1,0,0
0394e7e696,0.99999976,1,1,1
0394e91e1c,0.39150375,1,0,0
039516a90d,0.9999963,1,1,1
0395224598,0.35449624,1,1,1
0395224987,0.40853783,1,0,0
039530362e,0.39635357,1,0,0
039549363b,0.53206414,1,0,0
0395d2aa2d,0.42102605,1,1,1
0396119874,0.52747285,1,0,0
0396148049,0.58555114,1,0,0
039645f713,0.55362195,1,0,0
03966a52d2,0.5522416,1,1,1
0396807893,0.49350503,1,0,0
039682cf8e,0.42829472,1,0,0
0396841e5e,0.40453714,1,1,1
0396857307,0.36803803,1,1,1
0396907c8b,0.42171896,1,1,1
0396a1b45f,0.87840444,1,0,0
0396debd55,0.99998856,1,1,1
0396f14d35,0.5080018,1,1,1
0396f2a3a5,0.5898304,1,0,0
03970604ec,0.7565681,1,1,1
039707fad1,0.6375535,1,1,1
03972b7eff,0.43888506,1,1,1
039758a5f2,0.99998605,1,1,1
03976656fc,0.3820299,1,0,0
039795187d,0.8102524,1,0,0
0397aa0430,0.7298143,1,1,1
0397d1e80a,0.44309255,1,0,0
0397eb1a3c,0.41022328,1,0,0
0397f15b32,0.48525834,1,0,0
0397f69ef1,0.48556086,1,0,0
0397f72b6e,0.6529088,1,1,1
03984e506a,0.60357,1,0,0
0398923e8e,0.4788553,1,1,1
03989b3c68,0.3480867,1,0,0
0398a80d29,1.0,1,1,1
0398b84b4b,0.9980552,1,1,1
0398c3f6da,0.47392473,1,0,0
0398fc1841,0.38526478,1,0,0
0398ff1e18,0.50471896,1,1,1
039905945a,0.3727624,1,0,0
03990f16d0,0.9999993,1,1,1
0399228333,0.419585,1,0,0
03992399e3,0.40617442,1,0,0
039927d876,0.35817206,1,0,0
03995df655,0.9275226,1,1,1
0399663f30,0.4306921,1,0,0
039967098a,0.57415164,1,1,1
03996f0cfa,0.9999889,1,1,1
0399721c2a,0.37427115,1,1,1
03997bd527,0.55028915,1,0,0
03998c2694,0.49443236,1,0,0
0399913769,0.7777492,1,0,0
0399fd90b7,0.5648591,1,0,0
039a3ff525,0.49756524,1,0,0
039a5c9580,0.3717885,1,0,0
039a89cd8a,0.5244381,1,0,0
039a96deb3,0.9999982,1,1,1
039a9a711a,0.43937716,1,0,0
039abe49c0,0.3436098,1,0,0
039ac88d42,0.5672139,1,0,0
039ac8bcb1,0.42124033,1,0,0
039af21009,0.5027146,1,1,1
039af4bb2f,0.4267579,1,0,0
039b0ac4ee,0.5096583,1,0,0
039b259803,0.42425138,1,1,1
039b26ae49,0.3937082,1,0,0
039b5b98a1,0.68429357,1,0,0
039b676c87,0.95740855,1,1,1
039b74535f,0.37010384,1,1,1
039c07d68d,0.49326333,1,0,0
039c401b3a,0.38260525,1,0,0
039c5b5429,0.43436432,1,1,1
039ca40ed5,0.6336355,1,0,0
039caf6ca6,0.66020495,1,1,1
039cca57a0,0.35884035,1,0,0
039cdf84a2,0.7676308,1,0,0
039d2315be,0.90743107,1,1,1
039d61f45d,0.4279433,1,0,0
039d6c1152,0.44313285,1,0,0
039d802f23,0.9486252,1,1,1
039d940720,0.61349404,1,1,1
039d9dcb00,0.48594618,1,0,0
039d9ef3cd,0.49473444,1,0,0
039db462a1,0.42293,1,1,1
039dbc5efc,0.39636004,1,1,1
039dd8844c,0.38114476,1,1,1
039df6055e,0.37911433,1,0,0
039e0ac03f,0.39102733,1,0,0
039e0d6872,0.4118344,1,1,1
039e136f51,0.8716873,1,0,0
039e21afc6,0.41847527,1,1,1
039e45849a,0.5689782,1,0,0
039e60f88e,0.41317746,1,0,0
039e7dc5c0,0.3543421,1,0,0
039e9b4480,0.41814297,1,1,1
039eb669f3,0.5986931,1,1,1
039ef6c7fd,0.3814112,1,1,1
039efeafc1,0.46722317,1,0,0
039f0ebc1f,0.3662802,1,0,0
039f142be4,0.66935724,1,1,1
039f37a476,0.41240585,1,0,0
039f73ee65,0.39911819,1,0,0
039f8f3792,0.9999976,1,1,1
039fbcb6fd,0.63829243,1,0,0
039ffebfea,0.425888,1,0,0
03a00ac4f3,0.52940804,1,1,1
03a015ca18,0.4989294,1,0,0
03a08f2253,0.4590217,1,1,1
03a0b7a4e5,0.35947466,1,0,0
03a0de2667,0.48509875,1,1,1
03a0e28da2,0.4457324,1,0,0
03a0f565eb,0.7199655,1,0,0
03a1082bdb,0.44904205,1,0,0
03a11a501f,0.99999964,1,1,1
03a12f8d2e,0.36094308,1,0,0
03a174e3bc,0.3848361,1,1,1
03a1776116,0.343113,1,0,0
03a17911d8,0.65447605,1,0,0
03a17c6551,0.4514019,1,0,0
03a1804cbc,0.3923126,1,0,0
03a185c98e,0.37600118,1,0,0
03a1894834,0.4376428,1,1,1
03a1b4f2f3,0.42636812,1,0,0
03a1ed6077,0.38625893,1,1,1
03a1ee70e9,0.37261826,1,1,1
03a1f0cc6c,0.38019136,1,0,0
03a206abcb,0.40675384,1,0,0
03a2122bba,0.39075673,1,0,0
03a217bf9a,0.47948307,1,0,0
03a21b4c8b,0.36460024,1,0,0
03a21eba65,0.7950672,1,1,1
03a2559bc6,0.64850736,1,1,1
03a272b8d3,0.4015953,1,0,0
03a27659fa,0.48380563,1,1,1
03a2953ffd,0.57608366,1,1,1
03a29e6411,0.9999581,1,1,1
03a2bef108,0.70287716,1,0,0
03a2fac50b,0.40346226,1,1,1
03a2fbf19a,0.3551044,1,0,0
03a31c5709,0.66878057,1,0,0
03a338d1d2,0.40984702,1,1,1
03a34155d2,0.43095258,1,1,1
03a39f6020,0.4259326,1,0,0
03a3ba5361,0.46824667,1,1,1
03a3c01f28,0.37403288,1,0,0
03a3c5846b,0.5146912,1,0,0
03a3fca86e,0.3621312,1,0,0
03a41e72d1,0.77525496,1,1,1
03a4280216,0.63141906,1,0,0
03a44b2304,0.5279903,1,0,0
03a48fcacd,0.5392992,1,1,1
03a4949ba0,0.99999976,1,1,1
03a4a656f7,0.39088753,1,1,1
03a4d6385a,0.6773096,1,0,0
03a4eb96fe,0.36216885,1,0,0
03a51fd1c9,0.71295285,1,1,1
03a54ac14b,0.4036278,1,1,1
03a5547c15,0.57181156,1,0,0
03a569d7cf,0.3826421,1,0,0
03a57cec48,0.4641375,1,1,1
03a59ca8f4,0.39075905,1,1,1
03a5a28fb0,0.3641103,1,1,1
03a5b987e9,0.468256,1,0,0
03a5d060a5,0.3466881,1,0,0
03a5d6b59e,0.7323382,1,1,1
03a5e44984,0.3825404,1,0,0
03a61141f5,0.43399101,1,1,1
03a6223326,0.4204955,1,1,1
03a6357418,0.99999535,1,1,1
03a6369810,0.43684563,1,1,1
03a67febbf,0.35034493,1,1,1
03a68163df,0.39389822,1,0,0
03a681d2b6,0.3993066,1,0,0
03a692b27d,0.43465346,1,0,0
03a703db86,0.57823014,1,1,1
03a749550a,0.38541472,1,0,0
03a749ba64,0.38254923,1,0,0
03a77db317,0.5458554,1,0,0
03a78f4971,0.5811329,1,0,0
03a7c929e8,0.6032482,1,0,0
03a7d2b5a2,0.37953153,1,1,1
03a7d8954e,0.39625174,1,1,1
03a7dbc19a,0.40175197,1,0,0
03a7de9c4c,0.6552071,1,1,1
03a81a1e2b,0.53476256,1,1,1
03a81c5157,0.9999988,1,1,1
03a81e1fbb,0.5075714,1,0,0
03a8214b1e,0.54784656,1,1,1
03a85642ca,0.499448,1,1,1
03a8590c24,0.4036761,1,1,1
03a892f7ba,0.59757996,1,0,0
03a8a014ba,0.87728965,1,1,1
03a8b2309f,0.40774345,1,0,0
03a8dbe11c,0.42100793,1,1,1
03a8e8e6db,0.39114803,1,1,1
03a9091bb7,0.39586306,1,0,0
03a9113be7,0.5408291,1,1,1
03a9bc7c62,0.5653358,1,1,1
03a9cc29e4,0.72884583,1,1,1
03aa0dd72a,0.39024317,1,1,1
03aa15dbdc,0.6672413,1,0,0
03aa61e996,0.9999987,1,1,1
03aa6c725d,0.38589573,1,1,1
03aab6531a,0.40900874,1,0,0
03aabe8c8e,0.38331082,1,0,0
03aac5d9c3,0.7097967,1,0,0
03aacac7a7,0.4211415,1,0,0
03ab18d787,0.49531808,1,0,0
03ab89a814,0.6392363,1,1,1
03abb1c012,0.8861836,1,1,1
03abb5d735,0.4165982,1,1,1
03abfc4144,0.54731846,1,1,1
03ac2da9d9,0.5656075,1,1,1
03ac34606a,0.49164185,1,0,0
03ac7a3b1d,0.35458225,1,0,0
03acb16973,0.5420353,1,1,1
03acf2b638,0.40346855,1,1,1
03acff3d32,0.41486725,1,1,1
03ad1d626f,0.4637722,1,0,0
03ad4243a5,0.4953205,1,0,0
03ad44572c,0.29601324,0,0,1
03ad632b6f,0.99719095,1,1,1
03ad724f38,0.39684308,1,0,0
03ad9e9b80,0.37831056,1,0,0
03adb7ef76,0.324554,1,0,0
03add2d2ff,0.89698905,1,1,1
03add6799f,0.39220035,1,0,0
03adda9ef9,0.556034,1,0,0
03ae114903,0.9999994,1,1,1
03ae4dd11e,0.45895803,1,0,0
03ae658e3d,0.64479506,1,1,1
03ae8d3b86,0.49173942,1,0,0
03aed45f0b,0.6309103,1,1,1
03aee21d97,0.39881706,1,1,1
03aee93078,0.38292545,1,1,1
03af0519c6,0.8517911,1,1,1
03af1fe10a,0.5291888,1,1,1
03af315f84,0.4083218,1,0,0
03af6d49cc,0.60527277,1,0,0
03af92647a,0.4410926,1,0,0
03afb6b987,0.3707091,1,1,1
03afef8684,0.62641275,1,0,0
03b00d1815,0.40007925,1,1,1
03b01c9355,0.6264015,1,1,1
03b02fb856,0.39543125,1,0,0
03b03c3528,0.39231458,1,0,0
03b04a1013,0.3848334,1,0,0
03b0baab81,0.49906865,1,1,1
03b0bb7c54,0.6040955,1,0,0
03b0c85603,0.3375575,1,0,0
03b0d295c6,0.4981772,1,0,0
03b0da299d,0.39981595,1,0,0
03b0fdb6dc,0.38570416,1,0,0
03b145f3c7,0.5269984,1,0,0
03b14a50fd,0.74071264,1,1,1
03b15ba938,0.9995382,1,1,1
03b17bfbbe,0.52499366,1,0,0
03b193199a,0.449909,1,1,1
03b1b5c10f,0.42693144,1,1,1
03b1ceec57,0.45268628,1,1,1
03b1e074cf,0.46283635,1,1,1
03b207f476,0.4247516,1,0,0
03b25e8217,0.44995302,1,0,0
03b2709b5e,0.31777212,1,0,0
03b27226fb,0.5570174,1,0,0
03b29a7349,0.7861378,1,1,1
03b2f5f9e3,0.520425,1,1,1
03b2ff4855,0.34052378,1,0,0
03b330e0fd,0.55704194,1,0,0
03b3362319,0.9414003,1,0,0
03b33bb0c1,0.6230494,1,1,1
03b350ae1a,0.6468358,1,0,0
03b3639cb6,0.63023126,1,1,1
03b3865800,0.3972078,1,0,0
03b3bcbab7,0.7070633,1,1,1
03b3eb87c2,0.9999934,1,1,1
03b3f266c5,0.4015963,1,0,0
03b3f4c9eb,0.4472119,1,0,0
03b402d03d,0.36194983,1,0,0
03b41fd8ac,0.34540632,1,0,0
03b421ec38,0.37022138,1,0,0
03b465ad82,0.9999012,1,1,1
03b4bb8682,0.34436762,1,0,0
03b4dfba91,0.6490192,1,1,1
03b4e40344,0.33474943,1,0,0
03b518ab87,0.6629661,1,1,1
03b53b879c,0.39141345,1,1,1
03b5445dea,0.3952502,1,1,1
03b56100c9,0.37738195,1,1,1
03b58139b9,0.45800212,1,0,0
03b5821676,0.5131561,1,1,1
03b622313c,0.39895728,1,1,1
03b66756ab,0.61244166,1,1,1
03b680c995,0.42444867,1,1,1
03b6ac48a5,0.47381622,1,0,0
03b6f3cc14,0.54129815,1,1,1
03b71060db,0.49372503,1,0,0
03b73da1a4,0.3933208,1,0,0
03b76b1d5a,0.5794658,1,1,1
03b791f6e9,0.9990091,1,1,1
03b7ce202d,0.39462656,1,1,1
03b7e2a774,0.58675635,1,0,0
03b7e9af34,0.37720698,1,1,1
03b80f8138,0.4480031,1,0,0
03b84c8346,0.79253316,1,1,1
03b85b7f0d,0.46178436,1,0,0
03b85d3756,0.3512986,1,0,0
03b8698212,0.7996577,1,1,1
03b89f04b3,0.4140537,1,0,0
03b8b46cec,0.7875594,1,1,1
03b8c41bab,0.9676089,1,1,1
03b8d2c853,0.43804774,1,0,0
03b8d8240e,0.3684901,1,0,0
03b8e28a69,0.6068124,1,1,1
03b8e8e040,0.3922295,1,1,1
03b8ea9c84,0.44519612,1,1,1
03b8fa188a,0.52200204,1,0,0
03b8fa6ae2,0.3896907,1,0,0
03b916e1b9,0.6880287,1,0,0
03b9193057,0.80499375,1,1,1
03b91d0023,0.484252,1,1,1
03b94316fa,0.6198689,1,1,1
03b9514055,0.38488343,1,0,0
03b99270fc,0.6051629,1,0,0
03b9943320,0.44516417,1,0,0
03b996579d,0.43770158,1,1,1
03b9a132b4,0.33387446,1,0,0
03b9b4d3d2,0.9999976,1,1,1
03b9c1db0e,0.39183784,1,0,0
03b9f9649f,0.4222162,1,0,0
03ba1210a6,0.5503925,1,1,1
03ba18708e,0.42169183,1,0,0
03ba29cf5c,0.4815853,1,1,1
03ba421b5c,0.6731437,1,0,0
03ba42cbf2,0.6173861,1,1,1
03ba6261d7,0.8396982,1,1,1
03ba62f7e8,0.53095543,1,1,1
03ba6d2d76,0.5404544,1,1,1
03ba883eb3,0.48294586,1,0,0
03ba9b3a16,0.39405274,1,0,0
03baee3b6c,0.39279315,1,1,1
03bb059ca2,0.41189092,1,0,0
03bb19efb1,0.45803937,1,1,1
03bb3c7e70,0.48101833,1,0,0
03bb48ea65,0.38494125,1,0,0
03bb77e98f,0.39628574,1,0,0
03bb7d7df8,0.99990064,1,1,1
03bbc575da,0.9998772,1,1,1
03bbd61e20,0.50164825,1,0,0
03bbda19c9,0.6702796,1,0,0
03bc0e4b6f,0.9999691,1,1,1
03bc100632,0.51135945,1,0,0
03bc1df94a,0.52532804,1,0,0
03bc2259ab,0.38515863,1,0,0
03bc2af083,0.40419263,1,0,0
03bc5dbcdf,0.99982584,1,1,1
03bc705f11,0.43470842,1,1,1
03bc744716,0.55554795,1,0,0
03bc76dc01,0.3622746,1,0,0
03bc88b1cc,0.5765713,1,1,1
03bc95f3d2,0.52739227,1,0,0
03bcb227cf,0.86164254,1,1,1
03bcb2d292,0.49207535,1,1,1
03bcc82631,0.4073511,1,0,0
03bce28f3c,0.4371187,1,0,0
03bd5e8977,0.41220805,1,1,1
03bd6dc2e6,0.39383626,1,0,0
03bd7d819d,0.8301531,1,1,1
03bdaa0dd7,0.3926256,1,0,0
03bdc02388,0.39403984,1,0,0
03bde20098,0.6348396,1,1,1
03bdeff349,0.5967898,1,0,0
03bdf10f35,0.3539092,1,0,0
03bdf58b9e,0.41799572,1,0,0
03be3ef631,0.53339463,1,1,1
03be4e1e20,0.6627649,1,0,0
03be5e08d5,0.40936992,1,0,0
03bec743c4,0.40173945,1,1,1
03becc1837,0.32529438,1,1,1
03becf5540,0.63651603,1,1,1
03bedf2ee8,0.42046198,1,0,0
03bf55733a,0.49744815,1,0,0
03bf5a6490,0.41390738,1,0,0
03bf7aef84,0.64210385,1,0,0
03bf8142fc,0.8526766,1,1,1
03bfe6d6dd,0.3654149,1,0,0
03c08fb00d,0.5461567,1,1,1
03c0be9d74,0.41351482,1,0,0
03c0d0e463,0.9975485,1,1,1
03c0e49ec2,0.38810498,1,1,1
03c10f37bb,0.47677964,1,0,0
03c17bfbc7,0.99999183,1,1,1
03c19f4160,0.3860912,1,1,1
03c1c06299,0.99999905,1,1,1
03c1ec8658,0.999977,1,1,1
03c1f99db4,0.97129977,1,1,1
03c2069ebb,0.40770602,1,0,0
03c24f5129,0.4007426,1,0,0
03c277340e,0.37669078,1,0,0
03c2bf87f6,0.43916833,1,0,0
03c2c85e14,0.4196139,1,0,0
03c2daa182,0.29068863,0,0,1
03c2e45fb7,0.4176923,1,0,0
03c317b845,0.5191788,1,0,0
03c33b6afc,0.5052235,1,1,1
03c37da36e,0.64873075,1,1,1
03c3ad01aa,0.34945783,1,0,0
03c3d2d0d0,0.46752766,1,1,1
03c3d4034b,0.4351194,1,0,0
03c3e83644,0.40844375,1,0,0
03c46f90ee,0.45017102,1,1,1
03c4856c50,0.62007225,1,1,1
03c4c5a5ae,0.46386197,1,0,0
03c4c6689f,0.99999607,1,1,1
03c4cb16a8,0.30196488,0,0,1
03c4e7bc0e,0.763433,1,0,0
03c52486d9,1.0,1,1,1
03c534fed3,0.54388696,1,0,0
03c53fdec4,0.69868696,1,1,1
03c57e3874,0.8800632,1,1,1
03c59670fd,0.41016123,1,1,1
03c59dc896,0.41457146,1,0,0
03c5a65a59,0.50684446,1,0,0
03c5c8d2da,0.41932583,1,0,0
03c5e292eb,0.99937034,1,1,1
03c5f95986,0.37052035,1,1,1
03c6065358,0.99805987,1,1,1
03c616164b,0.99968535,1,1,1
03c6415529,0.37654382,1,0,0
03c65603a1,0.54253066,1,0,0
03c65731a5,0.38270304,1,1,1
03c6631e38,0.37273216,1,1,1
03c6825ba9,0.71827775,1,1,1
03c6cdafd6,0.41119412,1,0,0
03c6e8bfce,0.99340963,1,1,1
03c6e9880b,0.6964203,1,1,1
03c70a5466,0.49079394,1,1,1
03c737f0e3,0.3653161,1,1,1
03c73f8a20,0.39734283,1,1,1
03c7427e09,0.99996924,1,1,1
03c75124b9,0.73255265,1,0,0
03c786faf0,0.91369104,1,0,0
03c7a90f41,0.48864502,1,1,1
03c81a5394,0.5175225,1,1,1
03c854906d,0.47702655,1,0,0
03c85dc38a,0.44889468,1,0,0
03c861ae54,0.44507995,1,0,0
03c89368df,0.46212354,1,0,0
03c89abd93,0.38479847,1,1,1
03c8c20747,0.40873814,1,0,0
03c8c400cf,0.42661923,1,1,1
03c8e1d27a,0.46063626,1,0,0
03c8f922ea,0.5874487,1,0,0
03c901f0e5,0.36741602,1,0,0
03c909671b,0.45929736,1,1,1
03c913ff34,0.5327611,1,0,0
03c935d4c6,0.5618386,1,1,1
03c982bd53,0.49361703,1,0,0
03c9a97182,0.544331,1,0,0
03c9c3e092,0.40782297,1,0,0
03c9ddc898,0.91539305,1,1,1
03c9f9ee86,0.37401795,1,0,0
03ca523bff,0.4167514,1,1,1
03ca68b076,0.42249817,1,0,0
03ca6d51ca,0.37623173,1,1,1
03ca7a5e5c,0.50986785,1,0,0
03cabb718d,0.5690189,1,0,0
03cadc931b,0.72775114,1,1,1
03cadd75f8,0.64515936,1,0,0
03caf67ba8,0.35756823,1,1,1
03cb07ffe1,0.44738376,1,0,0
03cb266c58,0.9998866,1,1,1
03cb31420d,0.41174018,1,0,0
03cb395de6,0.9995258,1,1,1
03cb3d4e94,0.45172986,1,0,0
03cb460b1b,0.43797612,1,0,0
03cb49634a,0.41382295,1,1,1
03cb83c553,0.9564316,1,1,1
03cb8b5b14,0.9997232,1,1,1
03cbd135bd,0.6043157,1,1,1
03cbda0683,0.47533464,1,0,0
03cbfd42c2,0.4480047,1,0,0
03cc11cd7d,0.7824644,1,1,1
03cc1e98fc,0.4086728,1,0,0
03cc64e47e,0.75951576,1,1,1
03cc880f5f,0.4115216,1,0,0
03cc9a1544,0.42649487,1,0,0
03cca32e9a,0.724717,1,1,1
03ccc9bb06,0.5581498,1,0,0
03ccd8f0be,0.40666038,1,0,0
03cce3dbbb,0.48981118,1,0,0
03cce9e98b,0.54702055,1,0,0
03ccfb2bd7,0.93553615,1,1,1
03cd35dbc7,0.62113255,1,0,0
03cd828228,0.42361784,1,1,1
03cd87c372,0.5444655,1,1,1
03cdac89c3,0.35830656,1,0,0
03cde34803,0.5356231,1,0,0
03cdf63698,0.4850902,1,0,0
03ce27a5f0,0.9990761,1,1,1
03ce31f466,0.7843889,1,0,0
03ce411cde,0.66186726,1,1,1
03ce9de5a7,0.41612485,1,0,0
03ced08355,0.53895456,1,1,1
03cf47a0b0,1.0,1,1,1
03cf645b4e,0.733156,1,1,1
03cf894c5b,0.40284544,1,1,1
03cf896ee8,0.46337646,1,0,0
03cfa0dd45,0.5858901,1,1,1
03cfa7254d,0.39749062,1,0,0
03cfe97505,0.35443616,1,1,1
03cffccca1,0.32857135,1,1,1
03d0349472,0.3884697,1,0,0
03d087a3e8,0.4989659,1,1,1
03d0cedee0,0.5708682,1,0,0
03d0d7d46c,0.38290668,1,0,0
03d17ef32c,0.7181934,1,1,1
03d18116f7,0.5840338,1,0,0
03d193e1ae,0.3612133,1,0,0
03d1986794,0.4056535,1,1,1
03d19c6d25,0.46336496,1,1,1
03d1c76864,0.43207768,1,1,1
03d22942af,0.36553282,1,0,0
03d22eaf6e,0.9999982,1,1,1
03d23fdd08,0.5608035,1,0,0
03d2461b96,0.40561512,1,0,0
03d25f5cd6,0.46205658,1,0,0
03d28f7930,0.4023767,1,1,1
03d296ef53,0.54750204,1,0,0
03d2c52ee9,0.8835381,1,1,1
03d3304b2b,0.47476727,1,0,0
03d353d43e,0.436103,1,0,0
03d35cc988,0.59816986,1,0,0
03d36495b6,0.7170322,1,0,0
03d38ecb14,0.3321301,1,0,0
03d399a382,0.8764812,1,1,1
03d3e78697,0.37829876,1,0,0
03d3f78cf7,0.42611235,1,0,0
03d401b8d1,0.39516526,1,1,1
03d40e19ce,0.5133666,1,0,0
03d4918778,0.38089827,1,1,1
03d4a800c9,0.3871923,1,1,1
03d4b04516,0.39708707,1,1,1
03d4ba7c4b,0.6738583,1,1,1
03d4c067d5,0.40146548,1,0,0
03d4e407db,0.4790273,1,0,0
03d4eb4635,0.4450832,1,0,0
