id,Max SNRs,Match Targets,Actual Targets,Classified Targets
0479c51770,23.681066007781133,1,1,1
0479cc6081,23.149956819480103,1,1,1
047a43a9e3,14.072713509145707,0,0,1
047a500e68,14.213708575640254,0,1,0
047a570d7a,14.851559957413542,0,1,0
047a605a09,14.740782167044843,0,1,0
047a843047,15.197071146399075,1,0,0
047a981b5f,14.411940307246336,0,0,1
047ac3fa31,17.801371211528448,1,1,1
047ad2af33,12.978035921627026,0,0,1
047af92b94,15.185790697379542,1,0,0
047b12935f,19.89107971392317,1,1,1
047b970e5c,13.635367577195904,0,1,0
047ba11b83,16.15343911189633,1,1,1
047bcb9b81,15.435634955880197,1,1,1
047bf79ae1,27.82736506309043,1,1,1
047c1ba684,15.10435061716396,1,1,1
047c434546,15.336416568323935,1,1,1
047c5dc97a,17.680053889382208,1,1,1
047c77f2bc,13.763669957425943,0,0,1
047c793cc1,13.613782220186556,0,0,1
047c983d27,14.304306640938522,0,0,1
047ca19874,13.909865689862569,0,0,1
047ccdecd9,15.15120796875982,1,1,1
047cd99e4f,30.007088738970808,1,1,1
047cf25c05,28.13428716772446,1,1,1
047d08ed2c,15.134685871350335,1,1,1
047d16130b,14.904549044620072,0,0,1
047d3704a2,14.379042995568376,0,0,1
047d3b8323,23.73036140520709,1,1,1
047d701a39,14.398047782262314,0,1,0
047d92cd63,13.759030548696051,0,0,1
047d987053,14.101383225542776,0,0,1
047d997bad,14.540249090693392,0,1,0
047db179a4,14.570180805398124,0,0,1
047db85934,14.032659082884042,0,0,1
047dd58940,14.653738384912096,0,0,1
047dda438b,14.80813633930618,0,1,0
047df9f1a0,14.842570132079056,0,1,0
047e46ea30,15.00690281740208,1,1,1
047e4ae445,28.36967302692042,1,1,1
047e6949e5,14.2589624689452,0,0,1
047e6be877,23.8697853114448,1,1,1
047e753250,14.619969341389226,0,0,1
047e90b9d4,13.88502539534023,0,1,0
047ec00ea4,14.178701021671856,0,0,1
047ec8ee89,15.187565182459029,1,0,0
047ed1bac0,80.75718411825984,1,1,1
047edffa53,14.73465576451614,0,0,1
047eebdce8,29.32312261364357,1,1,1
047eedca66,13.923994830448178,0,1,0
047f09ec4c,14.417420279305023,0,1,0
047f11bd6f,14.631500495034626,0,1,0
047f64d96a,16.752356850481412,1,1,1
047f75d95b,14.261977875100971,0,0,1
047f81754f,13.919179348945796,0,0,1
047faa2f3d,13.568637783785649,0,1,0
047fc11da6,14.228797841771526,0,0,1
0480124d81,14.094537730234055,0,0,1
048015f54d,15.315783397228994,1,1,1
048043343e,14.42524195163926,0,0,1
04805666d4,14.1108009857539,0,0,1
04807dd4b7,14.091057688733333,0,0,1
04808b6518,14.55743059318095,0,0,1
0481376188,14.537352523673114,0,0,1
04815f0004,14.33533390968157,0,0,1
04816712cd,35.359662828484176,1,1,1
04816b7afc,14.970135362813854,0,0,1
04816dcb3b,14.82112853434921,0,0,1
0481a616f8,14.352296980828685,0,1,0
0481a90b14,14.77726442144791,0,0,1
0481f6000e,14.922543667457523,0,1,0
0481fb31ae,13.554414247007216,0,0,1
048211896e,15.606791396081366,1,0,0
0482270179,13.984193626478788,0,0,1
0482476664,13.696531704155143,0,0,1
0482597455,13.92294879895336,0,1,0
0482773ab1,14.491088276740626,0,1,0
048286733c,16.347071300138275,1,1,1
0482cb8320,14.983673994248775,0,0,1
0482dee042,14.38995254763811,0,0,1
0482ff7d6b,18.36509664653405,1,1,1
0483029cad,16.62780343342729,1,0,0
04830b6ebd,13.249263959183477,0,0,1
048344f734,14.644773777629196,0,1,0
0483506de7,14.458367990018404,0,1,0
048374d435,14.867592055556877,0,0,1
048375092b,13.55782034405824,0,0,1
0483892d13,13.702926141344433,0,0,1
0483e46180,14.02868975449905,0,0,1
04842061a5,32.40603980617089,1,1,1
048422cde9,14.300093016112454,0,1,0
04843dcd5c,14.946396544844609,0,0,1
048461b81e,16.38893734550204,1,1,1
0484928d45,13.99560099948414,0,0,1
0484ae346f,14.44987717494594,0,0,1
0484bf98cc,36.6381922020763,1,1,1
0484f048f4,15.53315323688557,1,1,1
0484ff71fe,15.366829676590411,1,1,1
048505d05c,14.4144117699752,0,0,1
04850df930,15.625243976178744,1,1,1
04850e6137,14.354122488678756,0,1,0
0485107609,13.99773164806873,0,0,1
04852c5786,14.02640538789714,0,1,0
04853da625,14.930047190798351,0,1,0
0485578aa9,15.829006936342694,1,1,1
04856f8084,13.671746800227163,0,0,1
04858ff0e8,19.006671896907804,1,1,1
0485b7ca43,13.433895051591092,0,0,1
0485cfb52a,40.250602332030674,1,1,1
0485d8392e,15.856839503690324,1,1,1
0485f9eb19,15.275141998499713,1,0,0
048632a891,14.585580702257737,0,0,1
04863c77e5,16.71535471342694,1,1,1
0486634187,13.232598467494274,0,1,0
0486aa04af,15.685456918579517,1,0,0
0486ce0fc5,18.99829622022037,1,1,1
0486d5387c,22.90527551959979,1,1,1
0486ee7434,22.99448453229988,1,1,1
048702fd02,13.96156120500352,0,0,1
04870ed3f6,13.68833363753714,0,0,1
04871bf600,62.15786545578744,1,1,1
04875cd7ec,22.313821107781685,1,1,1
04876b8f22,14.201050135215176,0,0,1
0487783b6d,14.152152542041437,0,0,1
0487b1db94,12.944591825131416,0,1,0
0487c42835,13.9036943310472,0,0,1
0488117aa6,13.892246917393102,0,0,1
048822dd0b,14.19293649817119,0,0,1
04882480d3,15.268742489406502,1,0,0
04888c1c19,13.096649336014488,0,0,1
0488a063fd,13.758709433485016,0,0,1
0488bc8c70,13.298410139556337,0,0,1
0488c57366,16.57653310429454,1,1,1
0488caf68a,13.373417324052092,0,0,1
0488cba43e,25.62721337405901,1,1,1
0488d704b0,14.381379448245912,0,1,0
0488d8a8c8,18.178063705361662,1,1,1
0488f73291,29.840727203043087,1,1,1
0488fcad29,13.625281346261223,0,0,1
04890d00a0,120.35815749366452,1,1,1
04895aabb9,15.0585920913205,1,1,1
0489720abd,132.0945187803214,1,1,1
0489872a42,13.627885714564908,0,0,1
0489ad6b87,15.363944970918496,1,0,0
0489b41c36,14.891156957128398,0,1,0
0489b91248,13.472253141542474,0,0,1
0489bd5994,35.11558266500016,1,1,1
048a3b6a53,15.336361567578772,1,0,0
048a65456b,14.101493933048753,0,0,1
048a655b02,14.422643313080746,0,1,0
048a76effe,14.173801713042977,0,1,0
048a8b32da,13.569297150051298,0,0,1
048aa0bc78,14.511201831266142,0,0,1
048abca56c,14.796137715152778,0,0,1
048ad3287e,13.586748378446805,0,0,1
048ae80294,14.048086959125415,0,1,0
048b6aab6e,13.587465078254588,0,0,1
048b73a417,14.691100147985328,0,1,0
048b7ceab5,14.299751177814292,0,1,0
048ba67597,15.94014052905738,1,1,1
048bf0ee37,14.609041477894165,0,1,0
048c10e907,15.55000968639578,1,1,1
048c5f4a31,15.03280949226738,1,1,1
048c837739,19.49324018487096,1,1,1
048cb17662,58.6957936436333,1,1,1
048cecdcf1,24.440474746839925,1,1,1
048cf11dce,14.217960643643783,0,0,1
048d056eab,14.401948019768664,0,1,0
048d0adbb1,15.36906540410024,1,0,0
048d30f971,14.272015880738184,0,0,1
048d479446,14.347987296584376,0,0,1
048d4b19ba,13.489782137417496,0,0,1
048d502c6f,14.83631117114447,0,1,0
048d5ba46d,22.09574239409556,1,1,1
048d7691bf,15.073402270450057,1,0,0
048d977a98,14.114440292608151,0,0,1
048db37127,15.135134975148636,1,1,1
048dc7131c,14.502291678944443,0,0,1
048dee9607,14.458916086192833,0,0,1
048e00e976,14.080895023141984,0,0,1
048e488b03,14.286699583209383,0,0,1
048e8f86b6,14.17937686776733,0,0,1
048e97f47b,14.078242358366689,0,0,1
048e9e7cec,14.139160181387336,0,0,1
048eb77d59,24.553084305218835,1,1,1
048efb6b59,14.604122504041822,0,0,1
048f15cd56,13.322384517418197,0,0,1
048f418e1a,13.885164747549751,0,0,1
048f79b51c,85.03202659448621,1,1,1
048fa6a5f9,13.59516880323424,0,0,1
048fb1694f,18.298619233205294,1,1,1
048fc04420,14.117077426763132,0,0,1
048fe593de,25.80356657802116,1,1,1
048fefaa7d,14.65145317417102,0,0,1
048ff7af91,15.166011448429714,1,0,0
04901d850a,23.92613987223026,1,1,1
049029dd65,13.522050751926685,0,1,0
04902fd6da,14.42581281125164,0,0,1
04903f6bd4,14.853317632206451,0,0,1
0490dd001d,14.590708636778276,0,0,1
0491291c57,14.470921141141517,0,0,1
04914bf0f5,19.97890474505437,1,1,1
049190aaa5,14.49175435229244,0,0,1
0491ae0e15,14.106482843058044,0,1,0
0491c645a8,15.176297549342706,1,1,1
0491e0043c,13.737991863744693,0,0,1
0491fb846f,14.01184451688703,0,0,1
04921ebf1e,14.668531111575923,0,0,1
04922cd4d6,14.080355374588429,0,0,1
0492324d5e,14.864680415506466,0,0,1
0492973273,14.730723848988593,0,1,0
0492a8d963,14.407616991480952,0,0,1
0493131455,15.095807383903349,1,1,1
0493422cc4,13.595860713043862,0,0,1
0493dbca75,14.387738822538992,0,0,1
04940282da,15.398387057426495,1,1,1
04940ccf57,42.17196671209646,1,1,1
049425ab9b,14.049223635159766,0,0,1
04942f3753,15.132352167217638,1,0,0
0494b9e9dc,25.086599879761906,1,1,1
0494bf392e,14.48708828279867,0,0,1
0494c002f5,13.90757221731445,0,1,0
0494de2aee,14.43522887479867,0,0,1
049510365b,15.240174975641809,1,0,0
049523813e,19.39466328240621,1,1,1
049531a3a5,15.660070000985222,1,1,1
04953fee91,14.578132728276811,0,0,1
04955cc753,14.482148289126052,0,0,1
049576e6bb,47.147989047355466,1,1,1
04957898a1,22.715674216366157,1,1,1
04957a6a0e,14.258134662350598,0,0,1
049580bb81,15.908954969830468,1,1,1
04959415f6,13.20665717551681,0,0,1
0495a9119f,16.42694419127033,1,1,1
0495f4ca51,15.173461947100616,1,1,1
04961de63b,14.750239791894602,0,1,0
04964041da,14.409916187556664,0,1,0
04964332a1,15.34012032203335,1,0,0
04965a752e,13.680834795050536,0,0,1
0496ca9931,23.40659947727096,1,1,1
0496d94794,14.903362836437845,0,0,1
0496e41485,14.339924603291154,0,0,1
0496f90e7e,18.18486350366581,1,1,1
0497040a57,14.733297201499289,0,0,1
04971dbeb8,14.477149680917488,0,0,1
049730971c,123.62141620900644,1,1,1
04973112f4,15.63529393577171,1,0,0
04973d70d2,15.253834624931196,1,0,0
04977de167,13.187741153295534,0,0,1
04979641a0,14.243731761236097,0,0,1
0497a65013,14.339248049778757,0,0,1
0497ba333d,13.903920351402302,0,0,1
0497ca3c7b,15.319945794788593,1,0,0
0497d1a974,20.653062903494455,1,1,1
049828be7c,14.37978493608961,0,1,0
0498333a75,14.015094813569196,0,0,1
049872287a,15.076206396364991,1,0,0
049877c850,14.521023156399304,0,0,1
049886fb09,14.183302592452694,0,0,1
0498a61f06,14.577759094463254,0,0,1
0498bd1907,16.22462467494613,1,0,0
04990595f2,15.952297259024744,1,1,1
04990d6822,15.385248575630936,1,0,0
049964e31e,14.461596982498,0,1,0
04997b35c7,13.94371588188368,0,0,1
0499a2f526,17.204914581695576,1,1,1
0499aaff90,18.209184121342247,1,1,1
0499c79692,13.675305933665712,0,0,1
0499e24896,14.173017947769145,0,1,0
049a03f448,13.25643591880903,0,0,1
049a0e1a05,14.739499074168632,0,1,0
049a4c3866,13.520180700334771,0,0,1
049a68e192,14.70999791972838,0,1,0
049a6f1520,15.196644150979376,1,1,1
049ada4666,14.558143718464711,0,1,0
049aeb8ce5,14.566388634232252,0,0,1
049b02eedc,15.37807055904788,1,0,0
049b05585b,21.462481955258976,1,1,1
049b1ffe38,14.259590607680469,0,1,0
049b40f2bc,14.35079085462224,0,1,0
049b49af1a,16.644156448122004,1,1,1
049b4badc4,14.283579846621304,0,0,1
049b68f026,16.302049531594484,1,1,1
049b92a890,14.747991300755128,0,0,1
049ba40117,16.64138095958783,1,1,1
049ba5b618,14.867574171920486,0,0,1
049ba821f0,15.033917789145397,1,1,1
049c107d5e,15.323353617577434,1,0,0
049c184792,14.100804954642175,0,0,1
049c18efbe,14.187069422780256,0,1,0
049c28b20c,14.479103686032808,0,0,1
049c2a93b3,14.397763779900512,0,0,1
049c2e7805,16.033203320830225,1,1,1
049c63d010,13.139245197504204,0,0,1
049cabb1c0,13.076444345279905,0,0,1
049caf1729,15.284835452692851,1,0,0
049cbc4922,13.812102912795144,0,0,1
049ccc877d,14.26512170844418,0,0,1
049cdcbc15,14.425140466788012,0,0,1
049ce85e09,14.564726033665242,0,0,1
049cec1912,14.129217547159069,0,0,1
049cedde4d,23.38550942509077,1,1,1
049cf1901c,14.95901519573287,0,0,1
049cf986fc,15.537216688606527,1,0,0
049d0116b8,21.135478840527703,1,1,1
049d05666f,14.549893678355968,0,0,1
049d3a1453,15.88901120170078,1,1,1
049d4397d8,13.963573300852644,0,0,1
049d86168d,16.783445311573907,1,1,1
049da77cb0,21.302739973838857,1,1,1
049da876e9,14.012113449892585,0,0,1
049dbd0816,13.863529443662635,0,0,1
049dca9023,14.262081690801306,0,0,1
049dd22e53,13.658154134055485,0,0,1
049dda30aa,13.725029731183138,0,0,1
049de781d7,14.082813038992349,0,1,0
049de8290a,15.4300810909664,1,1,1
049e482dba,13.403082167131714,0,0,1
049e72293f,14.049149643527093,0,0,1
049e828372,14.16033686392597,0,1,0
049ebb208c,14.018301450617107,0,0,1
049edd274b,21.928671172354964,1,1,1
049edee790,14.48831657024251,0,1,0
049ef9ca9d,15.342075698018723,1,0,0
049f1a2fbf,14.135716689095116,0,0,1
049f26fd74,59.3747228343543,1,1,1
049f282604,14.06681145765615,0,0,1
049f288324,14.338525675087668,0,0,1
049f3bb3bc,15.667292982259015,1,1,1
049f3f1186,14.5932521150999,0,0,1
049f6877fc,13.840670069451589,0,0,1
049f69a2e5,13.871161625773498,0,0,1
049fc99056,16.828567953761183,1,1,1
04a005d191,27.123346385142288,1,1,1
04a0087935,14.737370229228556,0,0,1
04a01e7bec,13.58972179706361,0,1,0
04a025e2cb,14.425973454359472,0,0,1
04a054e3ad,14.69185082311416,0,0,1
04a05de679,35.21051532575359,1,1,1
04a065ffcf,14.214340597367144,0,1,0
04a083e884,12.831533381536438,0,0,1
04a0a52913,14.32431520898061,0,0,1
04a0d1a96a,13.972528228894516,0,0,1
04a0d92816,14.29105236705719,0,1,0
04a0e6f892,13.695282350756056,0,1,0
04a103555a,14.375899323669874,0,0,1
04a10395f4,15.092051261002837,1,1,1
04a1047a99,16.05071098789709,1,1,1
04a10cc827,14.934446577057273,0,0,1
04a10d90fe,14.725559413992375,0,1,0
04a13527f1,14.150049527138233,0,0,1
04a136d8da,13.99533363169374,0,0,1
04a18c8c9c,14.640810893842428,0,0,1
04a1c35f91,16.112323733133184,1,1,1
04a1d4d2cf,15.291724980903211,1,0,0
04a221b1bd,13.709278298106137,0,0,1
04a2266cff,18.63581346323316,1,1,1
04a228c9e2,22.439515024871305,1,1,1
04a23297e1,15.274532020620164,1,1,1
04a237f29a,14.377357094335554,0,0,1
04a24a6e86,14.288076685739789,0,0,1
04a2557047,17.01781632017467,1,1,1
04a2848c15,13.653811060793243,0,0,1
04a2a4f40b,15.716089796235192,1,1,1
04a2c4121c,14.359721261766854,0,1,0
04a2cbf7e6,14.32923013346602,0,0,1
04a2dde66a,13.483457863688743,0,0,1
04a3031729,13.988366206436591,0,0,1
04a30a26c1,14.196234237699326,0,0,1
04a32779ce,13.901726836596186,0,0,1
04a3eb1a98,14.79519637882206,0,0,1
04a3f2d6ee,13.33357935360667,0,0,1
04a3f5d0f4,17.067427325044967,1,1,1
04a425e2bf,13.816486942102824,0,0,1
04a45140fd,14.142678626200135,0,1,0
04a499a564,13.836901099454234,0,0,1
04a4a54ca4,14.962915193321564,0,0,1
04a4c16013,33.975511973063085,1,1,1
04a4d7dc52,14.305201651265763,0,1,0
04a4f9b2dd,13.975130286722912,0,0,1
04a513d70b,14.670808929466832,0,0,1
04a52e5909,13.866253379190976,0,0,1
04a531f25b,64.19231918770761,1,1,1
04a56e252e,14.09053729788895,0,1,0
04a57c0177,17.152584022529027,1,1,1
04a5882425,15.663411903452824,1,1,1
04a58ae7f4,32.47042454219502,1,1,1
04a5adab7e,14.895341086977272,0,0,1
04a5b8d06e,14.35188774804537,0,0,1
04a5cb996a,20.31499898336688,1,1,1
04a5cc7b7e,14.811261210650006,0,0,1
04a5d68719,15.20309451305631,1,1,1
04a5f68386,13.167736652825932,0,1,0
04a5f799fa,14.737838705563844,0,1,0
04a60d85bc,15.004311856615017,1,0,0
04a62102e9,15.25639277118364,1,1,1
04a6302848,14.101963319166662,0,1,0
04a63c9325,13.675775495390388,0,1,0
04a6422ea0,14.166502617166255,0,0,1
04a6432f42,13.900710233485302,0,0,1
04a657d2de,14.07400926805362,0,0,1
04a69a8f59,14.530958614255024,0,0,1
04a6bf6fbb,36.52981627090696,1,1,1
04a6c13c54,15.082986077237472,1,1,1
04a71b6c59,27.934580030737123,1,1,1
04a770ca02,17.700169695207126,1,1,1
04a7878f8d,15.128514925200552,1,1,1
04a79e6d08,14.868494350212604,0,0,1
04a7d0c0b7,14.873745800967548,0,1,0
04a7f7bc9d,13.734289812510069,0,1,0
04a8155fe6,13.989831938506104,0,1,0
04a816bb77,13.97958246088777,0,1,0
04a846d98c,13.751481048937915,0,1,0
04a8707338,54.269313921388544,1,1,1
04a879aaef,14.007975829190082,0,1,0
04a89cd978,14.176700066369252,0,0,1
04a8a15c6c,17.060696145729718,1,1,1
04a90e968a,14.501787250936996,0,0,1
04a9475249,14.024790293138436,0,0,1
04a988445d,14.053953364319796,0,0,1
04a9931a68,14.072760082482311,0,1,0
04a9a138e2,13.787179720067792,0,0,1
04a9b3151f,23.93337452438256,1,1,1
04a9e1853f,13.42490851677368,0,1,0
04a9ea84b0,14.873884852192898,0,0,1
04a9f98102,13.79668785136915,0,0,1
04a9ff9b8e,14.246802026582731,0,1,0
04aa3df25a,13.88403998481354,0,1,0
04aa425d4d,17.837201324390687,1,1,1
04aa50b55c,14.196065813270287,0,0,1
04aa6c4fe2,13.722382212733232,0,1,0
04aa9507a6,14.44524571922674,0,0,1
04aa98efa1,14.070552576236556,0,1,0
04aa9f67d6,15.349353109591595,1,0,0
04aac49453,15.286274071665249,1,0,0
04aad12e2c,19.167474283546525,1,1,1
04aad90cde,14.234059978416928,0,0,1
04aadb8ef0,15.14945936125877,1,0,0
04aaf3d3df,21.482266411224447,1,1,1
04ab517ab2,14.605057103027676,0,0,1
04ab68e360,17.53393984465269,1,1,1
04ab872edb,14.155952289974117,0,1,0
04ab914af2,13.558584346906164,0,0,1
04ab96ba7a,15.564063136256443,1,0,0
04abb834b7,13.901627251099942,0,0,1
04abcfab36,14.547095974432828,0,1,0
04abda9c4d,17.929305762911905,1,1,1
04ac03b4e7,14.4099786393286,0,0,1
04ac6d28c1,15.55517830271118,1,1,1
04ac73dc24,15.29860974754543,1,1,1
04ac97b713,16.793438928532716,1,1,1
04aca16500,14.963892968540812,0,1,0
04acde9538,14.820555702049306,0,0,1
04ad0125cb,16.293670765812553,1,1,1
04ad2291f8,16.321954564616494,1,1,1
04ad27c7e5,29.856903847353752,1,1,1
04ad3cc149,25.561219668501984,1,1,1
04ad43ab0f,13.740642355439936,0,1,0
04ad51f467,14.729435407580851,0,1,0
04ad5d69d2,15.141935621020654,1,0,0
04ad803a22,14.702177617595993,0,0,1
04ad93db2c,16.502330945682523,1,1,1
04ad992bc5,39.24491376880122,1,1,1
04adb1fd06,21.840654898972616,1,1,1
04ae03b5fb,14.14262530785155,0,0,1
04ae22ebca,15.871906282532615,1,1,1
04ae527493,13.832395253540236,0,1,0
04ae5d7946,15.279112973322832,1,0,0
04ae81004b,13.80407958401692,0,0,1
04ae9a2172,13.321890849581347,0,0,1
04aec3dfd1,14.20697052568542,0,0,1
04aed23f9d,14.560764200392484,0,1,0
04aed5fa86,14.244969510175174,0,0,1
04af19e53a,15.553085341490911,1,1,1
04af28c455,16.954257092646213,1,1,1
04af51fa23,23.813966817910924,1,1,1
04afdeb529,13.81958967738927,0,0,1
04b00ac862,19.067310409081287,1,1,1
04b02e0071,13.685872913258734,0,0,1
04b07d492c,14.17611259193956,0,0,1
04b0960836,15.621216678214802,1,0,0
04b0c7fb15,13.405591488931634,0,0,1
04b0df86a9,14.687189882128736,0,0,1
04b0e1f4dc,21.24153158587015,1,1,1
04b10b73ca,14.071712447150173,0,0,1
04b13cbc2d,15.03256850347287,1,1,1
04b1885e0b,14.4734976296185,0,0,1
04b1cdd7a7,14.66750367586687,0,0,1
04b1d6657a,15.116200122331213,1,1,1
04b1e37e6c,14.224011120530571,0,1,0
04b1ea6a3a,15.366290615913684,1,1,1
04b1fa0978,13.499969557669322,0,1,0
04b21a5307,15.067529160830516,1,0,0
04b2238edb,13.179911405040166,0,0,1
04b22aea02,29.656937529536837,1,1,1
04b259588c,17.05210714956401,1,1,1
04b261f412,15.520276546376603,1,1,1
04b2700852,14.333921679092017,0,0,1
04b275a98c,13.962145328214971,0,0,1
04b280f888,32.93388926514653,1,1,1
04b28c8dae,23.74829148177022,1,1,1
04b2989015,14.531567705006273,0,0,1
04b2d27b26,14.511873641215242,0,0,1
04b3273487,13.758542758579406,0,0,1
04b32f1ae9,14.800952294745567,0,1,0
04b333d7f0,14.071956133130168,0,0,1
04b3369664,27.808403522063998,1,1,1
04b3401017,13.727952898776705,0,0,1
04b34b7696,16.223833652198117,1,0,0
04b3c5c4bf,15.404180745510391,1,0,0
04b3df82ad,14.62370739874476,0,1,0
04b3f4c120,16.648993040061058,1,1,1
04b3f80056,35.65623969755577,1,1,1
04b41aa896,14.86870902135788,0,1,0
04b4b381d4,14.426333601295491,0,0,1
04b4b9d6c4,14.308213910584074,0,0,1
04b4fefe3e,15.059776022928506,1,1,1
04b532dfef,14.223618494511047,0,0,1
04b559e868,14.72162207481484,0,0,1
04b589d011,25.18391248974172,1,1,1
04b59d228c,15.109480267866054,1,1,1
04b5ba9527,14.295430499277831,0,1,0
04b5e29286,13.709427186870643,0,0,1
04b5e8cb15,13.94382990147696,0,1,0
04b5f24c04,13.58443579803702,0,0,1
04b606f7ac,36.154409020707696,1,1,1
04b61b4ba0,17.50193806228486,1,1,1
04b62e6822,15.472743943237102,1,1,1
04b63af561,13.44261579561496,0,1,0
04b65d2c60,15.97796660982782,1,0,0
04b661acd6,23.23402937476418,1,1,1
04b67c0431,13.993967036323616,0,0,1
04b67e0b7b,14.188004081006198,0,0,1
04b687d9d6,14.825347150118148,0,1,0
04b6ec8063,15.47919458286464,1,1,1
04b6f4de2c,13.964604121363308,0,0,1
04b6f5a5fc,14.349762680388515,0,0,1
04b6f69a18,13.78840810360422,0,0,1
04b7046f0b,21.57903332611052,1,1,1
04b7331eaf,14.78250175548668,0,0,1
04b733af0c,29.103192301894172,1,1,1
04b737c50d,13.468621037022793,0,0,1
04b73f8ade,24.61850146517144,1,1,1
04b753b4a6,13.391165025782302,0,0,1
04b75b68f5,14.060642110037463,0,0,1
04b76ad4a5,15.150759449694553,1,1,1
04b7c6f947,24.369351128905983,1,1,1
04b7cf7478,13.863037730561096,0,0,1
04b7e86e88,14.250043671140944,0,0,1
04b7eccc09,13.967468326496045,0,0,1
04b7febe28,14.15899880276827,0,0,1
04b86050d6,18.199240890875974,1,1,1
04b8690af9,14.830142837642766,0,0,1
04b8c420d5,15.317651185444074,1,1,1
04b8d08540,14.567557109340544,0,0,1
04b8f74b27,14.055692253849376,0,0,1
04b8ffe235,18.198702548823945,1,1,1
04b9017d4b,14.520880411464994,0,0,1
04b9201630,14.318495090664396,0,1,0
04b95ea68f,14.154860163849383,0,0,1
04b95ffc63,14.437232999622893,0,0,1
04b9722341,14.310688010954756,0,0,1
04b99502d8,13.986526313870591,0,0,1
04b9978940,14.639848770291763,0,1,0
04b9cc277d,14.765746839843622,0,0,1
04ba1dc740,14.096028409581107,0,0,1
04ba30f184,14.375270015567622,0,0,1
04ba591a29,13.915253138554135,0,0,1
04ba837c28,17.044718149445046,1,1,1
04bab001e4,13.53465803657958,0,0,1
04baea4e9f,14.728232107880796,0,1,0
04baf614a2,14.763192557831632,0,0,1
04baf65dd4,13.614933000178135,0,0,1
04bb62dac2,22.757721081619174,1,1,1
04bb8c417c,14.047020141256164,0,0,1
04bb90479b,13.192416874981918,0,0,1
04bc1b2ba1,14.262472994405314,0,0,1
04bcad631b,14.206624860159202,0,0,1
04bcb68336,14.787163564259274,0,1,0
04bcb9c50f,15.250683992676931,1,1,1
04bcc7ec9c,20.459463062093107,1,1,1
04bd3ee359,16.22720545819887,1,1,1
04bda1d756,14.136227133463777,0,0,1
04bdda885f,18.939194141001515,1,1,1
04be045d73,69.05088049877862,1,1,1
04be178d52,13.723507275207172,0,0,1
04be20fa4e,25.29943954493764,1,1,1
04be252d8a,15.470741556099734,1,1,1
04be379c3c,14.639561500224966,0,0,1
04be4d7afe,15.625909755084136,1,1,1
04be516fa6,14.432606879096518,0,0,1
04be7e3404,14.331364674244742,0,1,0
04bea632aa,13.980528740204033,0,0,1
04beb058ef,14.972543883214032,0,0,1
04beb1863a,14.554394192037687,0,1,0
04bebc3d9d,23.26278558292477,1,1,1
04bec10be1,14.15722081002894,0,1,0
04bec15f3f,15.527468153057072,1,0,0
04bec7c54e,14.71881497059666,0,1,0
04bf0bc0cf,14.345346357938563,0,0,1
04bf1e838d,15.899494199251556,1,1,1
04bf2f3946,14.873611017944835,0,0,1
04bf376a10,16.20761659749507,1,0,0
04bf3dc636,13.936208039218704,0,0,1
04bf50b695,55.14446145336012,1,1,1
04bf5406a2,18.67814066008104,1,1,1
04bf90149a,15.885153452154682,1,1,1
04bf910bc0,14.400144613935904,0,0,1
04bf9641b4,14.133324995463294,0,1,0
04bf9f06b3,14.833971924322151,0,0,1
04bfb43774,21.41640331851633,1,1,1
04bfcb3ede,13.677229742979414,0,0,1
04bfcda474,20.244109802120686,1,1,1
04bfdba03e,14.317134327348583,0,0,1
04bfef55ac,14.10698027628315,0,0,1
04c00ee1d0,13.311608344535689,0,1,0
04c01546fe,15.705973037146917,1,1,1
04c02be67e,31.350118714889284,1,1,1
04c032ec23,29.64245353249663,1,1,1
04c05ceda5,13.292765990878362,0,0,1
04c06da874,13.95493942180336,0,0,1
04c094197b,19.487777770125103,1,1,1
04c0989772,14.919150250604671,0,0,1
04c0c30599,13.822597843379478,0,0,1
04c0e2eedc,14.159043208826697,0,0,1
04c0eaf63d,14.76965498556062,0,1,0
04c1220358,15.694767188010328,1,1,1
04c139c81e,14.55676074358698,0,0,1
04c14b3034,14.623471011188364,0,0,1
04c159f1dd,28.688995367662315,1,1,1
04c17a2952,14.4881820762198,0,0,1
04c18721de,14.317980091827954,0,0,1
04c19f25ec,19.27430522371325,1,1,1
04c1d30571,18.20091221160062,1,1,1
04c21e892a,18.458898172993063,1,1,1
04c22ac1d4,13.629577352337591,0,0,1
04c26c98ac,14.09422336207949,0,1,0
04c28ff5b0,15.954875599846488,1,1,1
04c29e44ad,14.46395447792462,0,1,0
04c2a6e29d,16.577990854024506,1,1,1
04c2b625a5,14.207969635368604,0,1,0
04c2d8aa54,21.97081768791675,1,1,1
04c2db713f,13.920715406646533,0,0,1
04c329fdcc,14.871971886078988,0,0,1
04c376c32a,14.108763780016108,0,0,1
04c3838ecb,15.893493473532788,1,1,1
04c3f550b0,13.849791905273587,0,0,1
04c3f64b09,13.610524999678011,0,1,0
04c4044af3,16.487392463980193,1,1,1
04c40d7975,14.215655519192005,0,0,1
04c41517e1,13.742933889243943,0,0,1
04c4419f87,16.08742585181131,1,1,1
04c49df440,13.528915606289608,0,1,0
04c4cac464,13.57790525058772,0,0,1
04c4fd19c6,14.674990897289131,0,0,1
04c52166ba,13.80869511798086,0,0,1
04c5358686,15.139931597836917,1,1,1
04c54400e6,14.407699626260982,0,0,1
04c591dfc0,14.237266990498508,0,1,0
