id,Model Predictions,Model Targets,Actual Targets,Classified Targets
08eae6b133,0.7790053,1,0,0
08eaf20f4c,0.631631,0,1,0
08eb88eab2,0.5165299,0,0,1
08eb9a819c,0.5217682,0,0,1
08eba3e77b,0.7778892,1,1,1
08ebbe7d38,0.87316597,1,1,1
08ebc416bb,0.7618297,1,1,1
08ebe3470a,0.99990904,1,1,1
08ebf154bb,0.3531987,0,0,1
08ebfe525f,0.5679544,0,0,1
08ec197904,0.47231492,0,0,1
08ec1fa2fd,0.91536915,1,1,1
08ec3a4ba4,0.7446173,1,0,0
08ec631988,0.6077724,0,1,0
08ec81a5e4,0.5427209,0,0,1
08ece7e7c4,0.9948684,1,1,1
08ecf33368,0.41627535,0,0,1
08ecf72be8,0.73772866,1,1,1
08ed1aca43,0.99264693,1,1,1
08ed472c24,0.9996604,1,1,1
08ed66df43,0.83482265,1,0,0
08ed7a73dd,0.9986445,1,1,1
08ed8639ee,0.86789215,1,1,1
08ed897e8c,0.5458089,0,0,1
08ed988c58,0.37135255,0,0,1
08eda5665d,0.9214482,1,1,1
08edd1f678,0.41684556,0,0,1
08ede70a31,0.31544444,0,0,1
08edea1444,0.54437256,0,0,1
08edfb0b34,0.43308368,0,0,1
08ee5c78ec,0.95875347,1,1,1
08ee622f40,0.51516765,0,0,1
08ee9e7c7c,0.9316591,1,1,1
08eea87002,0.5064139,0,1,0
08eebf8da7,0.7689705,1,0,0
08eec11242,0.16158187,0,0,1
08eefc9488,0.6887325,1,0,0
08ef002145,0.22612631,0,0,1
08ef1c58cd,0.68670374,1,1,1
08ef1e10ff,0.7837802,1,1,1
08ef288d43,0.8112378,1,0,0
08ef7486e5,0.80153483,1,1,1
08ef8dd107,0.9934739,1,1,1
08efc2e310,0.9830258,1,1,1
08efe189c7,0.7937872,1,0,0
08efe9a2a6,0.77869046,1,0,0
08f00599d1,0.9532051,1,1,1
08f01e0189,0.72243327,1,1,1
08f04b1514,0.60492736,0,1,0
08f06407b1,0.14901176,0,1,0
08f07133dc,0.4380234,0,0,1
08f07946b2,0.8031757,1,0,0
08f11d4ef5,0.986269,1,1,1
08f155ca9f,0.7817252,1,1,1
08f17511f9,0.29630923,0,1,0
08f1d4a22a,0.79210794,1,1,1
08f1ee5b4b,0.70195216,1,0,0
08f1eeb785,0.7750962,1,0,0
08f211a629,0.9500553,1,1,1
08f22cef54,0.3807829,0,0,1
08f232a159,0.44720697,0,0,1
08f264c036,0.27042165,0,0,1
08f26a7960,0.6071299,0,0,1
08f2763c33,0.9999936,1,1,1
08f2e51814,0.9199059,1,0,0
08f35f78c1,0.39419895,0,0,1
08f3989344,0.48297763,0,1,0
08f3b59242,0.7841563,1,0,0
08f3dbfaaf,0.9999884,1,1,1
08f3e89ca5,0.436785,0,0,1
08f3f6c59e,0.89010686,1,1,1
08f41ad29d,0.30175412,0,0,1
08f460f918,0.9944428,1,1,1
08f46dde08,0.38180786,0,0,1
08f4abdb6e,0.337277,0,1,0
08f4af0448,0.68049943,1,0,0
08f5086a06,0.42130956,0,1,0
08f51a1acf,0.9996687,1,1,1
08f5313dc9,0.93457186,1,1,1
08f539433e,0.9737093,1,1,1
08f53b3404,0.4110785,0,0,1
08f5767ed1,0.3794561,0,0,1
08f5848136,0.7109378,1,0,0
08f5b67784,0.6729665,1,0,0
08f5d0218c,0.59261715,0,0,1
08f5dfaf27,0.34710652,0,0,1
08f5ecacda,0.70421904,1,0,0
08f5ed2d68,0.682417,1,0,0
08f5fbcb28,0.33134586,0,1,0
08f6087fa3,0.2644437,0,0,1
08f60ba955,0.73634064,1,0,0
08f617da81,0.64599967,0,1,0
08f69ef1f9,0.99882853,1,1,1
08f6a00c34,0.44503272,0,0,1
08f6c3b67b,0.7092823,1,1,1
08f6de62e7,0.30521548,0,0,1
08f709d1c2,0.92088115,1,1,1
08f71a4572,0.59045285,0,1,0
08f71a7912,0.3569328,0,0,1
08f74a1766,0.40692344,0,0,1
08f75b8eb2,0.99999684,1,1,1
08f7714a47,0.34768763,0,0,1
08f7802e9f,0.2997046,0,0,1
08f7b4cdd3,0.9908892,1,1,1
08f7d544ba,0.5521898,0,0,1
08f7df1cd7,0.75072014,1,1,1
08f7e1db38,0.3791946,0,0,1
08f80d0209,0.46455202,0,0,1
08f831d3c9,0.40280285,0,0,1
08f86dc893,0.9713421,1,1,1
08f8853faa,0.373879,0,0,1
08f89feb9b,0.99998856,1,1,1
08f8b58f99,0.36613572,0,1,0
08f8b7e1f9,0.72469294,1,0,0
08f8c5b5b2,0.9999387,1,1,1
08f92584f9,0.34697056,0,1,0
08f955f55a,0.61945176,0,0,1
08f9606c84,0.9998907,1,1,1
08f96a9e43,0.9985603,1,1,1
08f98a87fb,0.92672634,1,1,1
08f9b635f6,1.0,1,1,1
08f9c365fe,0.18791586,0,1,0
08fa106f81,0.40670955,0,0,1
08fa181db8,0.6675497,1,1,1
08fa3b0048,0.99857676,1,1,1
08fa4ed631,0.8124099,1,1,1
08fa54bfbf,0.6651856,1,1,1
08fa6c1707,0.92157084,1,1,1
08fa8a35b8,0.38366222,0,0,1
08fa8ad092,0.67825735,1,0,0
08fad12708,0.8098074,1,1,1
08fb01fc5a,0.79982483,1,0,0
08fb0c5669,0.41459218,0,0,1
08fb1a3e0c,0.9202428,1,1,1
08fb20e7b0,0.961011,1,1,1
08fb232101,0.5867877,0,1,0
08fb2c2001,0.9891963,1,1,1
08fb377d86,0.3477678,0,0,1
08fb4045d8,0.27318484,0,0,1
08fb573ca3,0.43097055,0,0,1
08fb7143a4,0.9845558,1,1,1
08fb7781d1,0.7555462,1,0,0
08fbb3ade9,0.99784327,1,1,1
08fbb90c14,0.58434916,0,0,1
08fbc5b330,0.73308754,1,0,0
08fc0b8dfe,0.33897844,0,0,1
08fc2b5543,0.9599261,1,1,1
08fc4689f3,0.75954235,1,1,1
08fc66a5e1,0.9999863,1,1,1
08fc6aaf96,0.867069,1,1,1
08fc9af555,0.81042874,1,0,0
08fca20f27,0.5846996,0,0,1
08fcaa44b7,0.57434136,0,1,0
08fcaf6a3e,0.90425247,1,1,1
08fcd2d6fd,0.99724627,1,1,1
08fcd8a25a,0.5392414,0,0,1
08fcf1aa56,0.6968665,1,1,1
08fd01f97b,0.14464128,0,0,1
08fd0ba627,0.5290663,0,0,1
08fd1064f7,0.81812185,1,0,0
08fd24a7f0,0.7547809,1,1,1
08fd73ff3d,0.75160754,1,1,1
08fd755d81,0.276357,0,1,0
08fda9594a,0.99852204,1,1,1
08fdbbd301,0.33069223,0,0,1
08fdc0a774,0.65656054,1,0,0
08fdc2b546,0.9831135,1,1,1
08fdc5b3bc,0.41290557,0,0,1
08fe072332,0.23484027,0,0,1
08fe4d7d10,0.99980676,1,1,1
08fe5d4d61,0.99903333,1,1,1
08fe612f53,0.93995535,1,1,1
08fe62845e,0.6667984,1,0,0
08fe6b976e,0.6967973,1,0,0
08fe819af5,0.8346276,1,0,0
08fe84354f,0.7022638,1,1,1
08fe93ff67,0.406775,0,0,1
08feb9d3c0,0.42496607,0,0,1
08feb9f111,0.2187103,0,1,0
08fee660a5,0.80212575,1,0,0
08fef7ec1d,0.64631796,0,0,1
08ff110cfd,0.62898314,0,0,1
08ff2a0c4a,0.99001586,1,1,1
08ff344a52,0.6097725,0,0,1
08ff410f28,0.7068865,1,0,0
08ff5d40e1,0.3251288,0,0,1
08ff65e6c6,0.90162635,1,1,1
08ffdf8223,0.20839596,0,0,1
08ffe0e388,0.87994695,1,1,1
08ffe3a4de,0.37797254,0,0,1
08fff4a542,0.62114555,0,0,1
08fffb49a9,0.38846126,0,0,1
090000381f,0.7483189,1,0,0
090009b0a9,0.69300824,1,1,1
09007ca6ab,0.338799,0,1,0
09009460b1,0.9870441,1,1,1
09011f7e87,0.51369494,0,1,0
09013cfe2d,0.99992466,1,1,1
09017d7c7d,0.60287285,0,0,1
0901862c27,0.32865846,0,0,1
0901a120ca,0.92076147,1,1,1
0901a71af0,0.57832766,0,0,1
0901b4950c,0.26831388,0,0,1
0901b6b7b7,0.9999987,1,1,1
09020d8716,0.63685703,0,0,1
09024a91fa,0.75037944,1,0,0
090250768f,0.39824224,0,1,0
090256b24a,0.9542742,1,1,1
090270ba50,0.9054853,1,1,1
0902b817b8,0.9982586,1,1,1
0902c3fc55,0.22428411,0,0,1
0902d41a49,0.76030016,1,1,1
0902d80a5b,0.9964595,1,1,1
0902e6d965,0.37310058,0,0,1
090349e5fb,0.63788307,0,0,1
09035dd83e,0.37428474,0,1,0
09036b6d27,0.38276756,0,0,1
090371c780,0.5280986,0,1,0
0903881d0d,0.5373866,0,0,1
0903908e84,0.7289916,1,0,0
09039f915d,0.69834703,1,1,1
0903d242fd,0.6334139,0,0,1
0903ecaca1,0.3709916,0,1,0
0903f6fe36,0.69623095,1,0,0
0903f88074,0.7532809,1,0,0
0903fd60fa,0.54077405,0,1,0
0904183bc1,0.9138288,1,1,1
0904203f90,0.95679766,1,1,1
09048a6322,0.30666733,0,0,1
09048c28ed,0.59402657,0,0,1
0904dc7cc2,0.9559145,1,1,1
09051de890,0.5230553,0,1,0
09052e62ed,0.19818008,0,0,1
090582a0dc,0.9391023,1,1,1
0905906b1e,0.9327491,1,1,1
09059ac4a7,0.919343,1,1,1
0905ca5d9d,0.44989032,0,1,0
0905ef4fba,0.34156656,0,0,1
0905efcf30,0.92025614,1,1,1
09061877ce,0.7004928,1,0,0
090627aeee,0.7103096,1,0,0
09062e50cc,1.0,1,1,1
090671f8b7,0.6876094,1,0,0
0906eb8018,0.67560863,1,1,1
090712168c,0.81457996,1,0,0
0907153586,0.3790177,0,0,1
0907360b2e,0.7270696,1,1,1
0907383407,0.30352503,0,0,1
09073e2801,0.30386943,0,1,0
09073f5324,0.9985924,1,1,1
0907a74776,0.9999878,1,1,1
0907b8bef7,0.56849205,0,1,0
0907c8ae13,0.39400232,0,0,1
0907ca25ad,0.32811856,0,0,1
0907cdea26,0.947844,1,1,1
0907d8f103,0.711296,1,0,0
0907f9333a,0.9803869,1,1,1
0907f977a5,0.40846598,0,1,0
09080cbd16,0.71568066,1,1,1
09080f8e09,0.9999947,1,1,1
090831e1dd,0.9892841,1,1,1
09083671d7,0.29391125,0,0,1
090878c5a8,0.36574137,0,0,1
09087ecddc,0.3965148,0,1,0
0908b0d579,0.727057,1,1,1
0908c0470a,0.6231746,0,0,1
0908f3c75c,0.61915827,0,0,1
090912e6e3,0.99999523,1,1,1
09091f409c,0.99623793,1,1,1
0909ec31f9,0.37606835,0,0,1
090a02a205,0.38514745,0,0,1
090a18da0c,0.272987,0,0,1
090a2a45a3,0.3071801,0,0,1
090a36fb00,0.999999,1,1,1
090a61271f,0.7959052,1,0,0
090a7165ab,0.3623019,0,1,0
090a8940aa,0.9636178,1,1,1
090a8ed9e3,0.99714696,1,1,1
090a95887d,0.9991548,1,1,1
090b0a2e0d,0.40607643,0,1,0
090b5368d9,0.6051617,0,1,0
090b7ec2a6,0.257656,0,0,1
090b8beaa0,0.76648617,1,1,1
090bcf421f,0.31556225,0,0,1
090bd37328,0.9999854,1,1,1
090c0370c1,0.398584,0,0,1
090c3441dc,0.20706314,0,0,1
090c59365e,0.98174286,1,1,1
090c5bb4d2,0.8072182,1,1,1
090c64bcbf,0.978493,1,1,1
090c9f8d2f,0.6237833,0,0,1
090cb33cc3,0.99996185,1,1,1
090cd03b06,0.34467494,0,0,1
090d533638,0.7558825,1,1,1
090d70116d,0.76122385,1,1,1
090db1a73d,0.7870954,1,1,1
090de20791,0.3251659,0,0,1
090e028d0b,0.25831643,0,0,1
090e1c3f3d,0.95111656,1,1,1
090e27d586,0.58836126,0,1,0
090e336be1,0.23736,0,0,1
090e3dc7c6,0.74017835,1,0,0
090e42126f,0.856358,1,0,0
090e4bc2b1,0.52028745,0,0,1
090ea3a2d2,0.42403746,0,0,1
090ecaaad0,0.99932873,1,1,1
090ee8d27e,0.9190315,1,1,1
090f95bb71,0.8263521,1,0,0
090f9ad15e,0.9999995,1,1,1
090fb53ec1,0.42776436,0,0,1
090fb7e259,0.8538462,1,1,1
090fc3823c,0.99488163,1,1,1
090ff453a3,0.71982986,1,1,1
09100effb3,0.6544542,1,1,1
0910254809,0.42615342,0,0,1
0910623d5a,0.9998019,1,1,1
091070eb67,0.8218088,1,1,1
091073d694,0.6904116,1,1,1
091092a214,0.79282033,1,0,0
09109aac7e,0.7853804,1,1,1
0910d7a97c,0.99999917,1,1,1
0910e4eb4d,0.91407895,1,1,1
0910f27b51,0.36461997,0,0,1
0911096c64,0.99347234,1,1,1
09110ef978,0.6807617,1,0,0
091138e418,0.6935786,1,0,0
091155d3c6,0.81011075,1,0,0
091170cdef,0.4364408,0,1,0
09117992bb,0.9986618,1,1,1
091179ddd9,0.86601174,1,1,1
09119ac12a,0.32064486,0,0,1
0911e0cb73,0.7460308,1,0,0
0911f1887b,0.8253714,1,1,1
0912099908,0.24673828,0,0,1
09121532d4,0.9836706,1,1,1
0912167d34,0.7779442,1,1,1
09124c8523,0.5561902,0,0,1
091252fb90,0.3096822,0,0,1
09129e90a3,0.6314546,0,0,1
0912c0bda9,0.3752068,0,0,1
0912f62acf,0.9956061,1,1,1
09130da20b,0.9372424,1,1,1
091317602e,0.65198004,1,1,1
0913713e93,0.35045975,0,0,1
09139aabbe,0.85606116,1,1,1
09139ba459,0.99914217,1,1,1
09139fb704,0.7380987,1,0,0
0913aefffb,0.3031476,0,0,1
091412e54d,0.9999263,1,1,1
0914369dcc,0.33374038,0,0,1
0914400d43,0.42084104,0,0,1
0914a923d9,0.9667789,1,1,1
0914dd3b7c,0.567596,0,1,0
0914ed7196,0.8006982,1,0,0
0914f2c90d,0.805282,1,0,0
0914f8f528,0.75241506,1,0,0
0914f9bb80,0.6772311,1,0,0
091568afdb,0.7320574,1,1,1
09158e7825,0.9432695,1,1,1
0915b33edc,0.7004044,1,1,1
0915ba20bd,0.35839322,0,0,1
0915cf2f54,0.7548846,1,1,1
0915fd5c39,0.6869886,1,0,0
09160afe2d,0.65380716,1,0,0
09164ce2bd,0.36386496,0,0,1
0916668cad,0.3870848,0,0,1
0916685213,0.997949,1,1,1
09166a4e0d,0.6592569,1,0,0
09168cc3a4,0.99517024,1,1,1
091697411b,0.3364976,0,0,1
09169a3907,0.6400825,0,0,1
0916e02f0b,0.40222615,0,0,1
091716857f,0.35681552,0,0,1
091729ccb7,0.75796545,1,1,1
0917588242,0.82457376,1,1,1
091760f12f,0.33502594,0,0,1
09176ab7cc,0.7100245,1,1,1
0917819c92,0.58850133,0,0,1
091789e3e8,0.9103867,1,0,0
0917cacf71,0.76643634,1,1,1
0918080fb0,0.9996915,1,1,1
09183dfa48,0.74975336,1,0,0
09185099de,0.66234523,1,1,1
09186ad586,0.633078,0,0,1
09187df2ee,0.9943695,1,1,1
0918c29ebd,0.4363991,0,0,1
0918ca955c,0.99863213,1,1,1
0918cbe4f3,0.24631417,0,0,1
0918f2f005,0.72322583,1,0,0
091908ab1b,0.945765,1,1,1
0919441eab,0.70323205,1,0,0
091947bb68,0.65498364,1,1,1
09195c3989,0.8798579,1,0,0
091992c969,0.76271474,1,0,0
0919ea5de3,0.7253135,1,1,1
091a08d62d,0.33143324,0,1,0
091a24d758,0.6679387,1,0,0
091a339928,1.0,1,1,1
091a509976,0.35387138,0,0,1
091a696051,0.32524502,0,0,1
091a8670d7,0.63551176,0,0,1
091ae69999,0.07771596,0,0,1
091aee78d6,0.8797522,1,1,1
091b2099c5,0.52952844,0,1,0
091b28383c,0.6399067,0,1,0
091b28e04d,0.39791307,0,0,1
091b4fd2ef,0.4842255,0,0,1
091b557d20,0.9983233,1,1,1
091b589017,0.86157477,1,1,1
091b84c8df,0.99654925,1,1,1
091ba218f8,0.5911209,0,0,1
091bb5c405,0.70344335,1,0,0
091bbf2f3d,0.8596942,1,1,1
091bd3cd73,0.17258939,0,0,1
091bdd8f8c,0.5309967,0,0,1
091c0381bd,0.38386682,0,0,1
091c14679e,0.7056341,1,0,0
091c1d5b54,0.5318472,0,0,1
091c35e4f4,0.99969524,1,1,1
091c37dadf,0.5846405,0,1,0
091c715d78,0.9133568,1,1,1
091c8188de,0.40836802,0,1,0
091ca41b9e,0.8046353,1,1,1
091cc2190d,0.7423453,1,1,1
091cca60d6,0.9961347,1,1,1
091cf6fefd,0.67659146,1,0,0
091cfa378b,0.33499452,0,0,1
091d495da7,0.71840405,1,1,1
091d6a2a42,0.6068013,0,0,1
091d7ab444,0.6524938,1,0,0
091d8b6c92,0.32208467,0,0,1
091da83752,0.39778864,0,0,1
091dc65444,1.0,1,1,1
091de2e5ae,0.23683482,0,0,1
091e17fe93,0.9779756,1,1,1
091e1c2b9f,0.999773,1,1,1
091e329de8,0.5560876,0,1,0
091e39bdc6,0.9975879,1,1,1
091e4c401a,0.52668744,0,1,0
091e4fbd9d,0.78880024,1,1,1
091e6f7d71,0.92908126,1,1,1
091e70a4c4,0.39840344,0,0,1
091e9ec34d,0.9963193,1,1,1
091ea2a49b,0.55319434,0,0,1
091ebabd33,0.8817087,1,1,1
091f15419f,0.5153801,0,0,1
091f156c60,0.41415283,0,1,0
091f313161,0.9695367,1,0,0
091f52072b,0.8976879,1,1,1
091f7ef926,0.99650204,1,1,1
091f8d7e6e,0.83885676,1,1,1
091faaedf8,1.0,1,1,1
091fc181bd,0.3778576,0,0,1
091fd2a79c,0.9999931,1,1,1
091fd6020b,0.99401283,1,1,1
09200c3d90,0.89977455,1,1,1
0920318768,0.3323068,0,0,1
0920556432,0.6261966,0,0,1
092059e215,0.9999528,1,1,1
0920a9c00d,0.87765086,1,1,1
0920c46762,0.9999937,1,1,1
0920cfc772,0.99982536,1,1,1
0920e414b9,0.30133718,0,0,1
09212e5751,0.5094339,0,1,0
0921712cd1,0.3080132,0,0,1
092180c05d,0.63723433,0,0,1
0921e73de3,0.7756852,1,1,1
0921f648e0,0.82121956,1,1,1
092232dc9e,0.7519234,1,1,1
0922389839,0.999767,1,1,1
0922445a2c,0.81418157,1,1,1
0922536f59,0.5926718,0,0,1
09225ce680,0.5717519,0,0,1
092264166f,0.71715045,1,0,0
09228a4ecc,0.8344033,1,1,1
09229c8932,0.7720324,1,0,0
0922a76ec4,0.6090793,0,0,1
0922b84342,0.43294045,0,1,0
0923238b5d,0.85248196,1,1,1
092341e4e8,0.7985835,1,1,1
092343df21,0.3505216,0,0,1
09236e845e,0.9936314,1,1,1
092386b865,0.7831396,1,1,1
092391306d,0.41555008,0,0,1
0923d451c2,0.41138014,0,0,1
09241fcf27,0.55569184,0,0,1
092442fff1,0.6545478,1,0,0
09245a5d2a,0.6710689,1,1,1
09245fe6e0,0.5257818,0,1,0
0924d405a8,0.2597319,0,0,1
0924d814d8,0.6645458,1,0,0
0924d8417b,0.40726918,0,1,0
09252e103a,0.74077433,1,0,0
092561f325,0.4221047,0,0,1
09257f8dc5,0.4487305,0,0,1
0925905358,0.749331,1,0,0
0925c3a9f8,0.8442892,1,0,0
0925f67567,0.8513763,1,1,1
09260f3067,0.6086634,0,1,0
0926340c67,0.67798424,1,1,1
09266ce54d,0.74729675,1,0,0
09266f559f,0.5743833,0,1,0
0926762326,0.53159267,0,0,1
0926775e95,0.98050755,1,1,1
0926a59b3c,1.0,1,1,1
0926ab0a80,0.6583402,1,1,1
0926f52a1d,0.99997306,1,1,1
0926ff0a55,0.43148,0,0,1
09273dc3a9,0.6556994,1,0,0
0927515dd9,0.20082092,0,0,1
092766e366,0.9995466,1,1,1
09277936eb,0.71438867,1,0,0
092788c0b9,0.27770108,0,0,1
0927c9718d,0.63258266,0,0,1
0927c9f7e6,0.36417115,0,1,0
0927f221af,0.99799365,1,1,1
092843f6a8,0.80716825,1,1,1
09284ccb95,0.600212,0,0,1
09285265e6,0.32555056,0,0,1
092854a85e,0.8257414,1,1,1
092867a975,0.2982233,0,0,1
092870ade4,0.8704238,1,0,0
0928740d64,0.37694916,0,0,1
0928ac67e3,0.53662217,0,1,0
0928b6bcad,0.40951443,0,1,0
0928bd8c6b,0.56280935,0,0,1
0928d4b7b9,0.5731874,0,0,1
0928e39f80,0.33279186,0,1,0
09291a686a,0.8532512,1,1,1
09292b2867,0.6869916,1,0,0
092944db03,0.6519953,1,1,1
092974956c,0.9994887,1,1,1
0929838d1a,0.7143174,1,0,0
0929f1ee8f,0.97517407,1,1,1
092a9838f3,0.85227954,1,0,0
092abd7ca9,0.67161524,1,0,0
092ac2a82f,0.6832777,1,1,1
092ac9baf1,0.97241354,1,1,1
092addc79b,0.9004726,1,1,1
092afdd9c1,0.17724013,0,1,0
092b36a005,0.19670057,0,0,1
092b61df9d,0.56117606,0,1,0
092b8b6e8a,0.78034735,1,0,0
092bad0e27,0.3712567,0,0,1
092c25ae52,0.7021942,1,0,0
092c603dbf,0.53258526,0,1,0
092c6aac79,0.24979487,0,0,1
092c863a36,0.99999547,1,1,1
092c8abff1,0.6355723,0,0,1
092c8cc72c,0.99988365,1,1,1
092c8fe220,0.39472818,0,1,0
092cb18df2,0.45303145,0,0,1
092d140b1c,0.18935287,0,0,1
092d2cf064,0.13352647,0,0,1
092d4a7fbe,0.89556503,1,1,1
092d83b4d6,0.5619562,0,1,0
092daba912,0.32622856,0,0,1
092dd45208,0.6660066,1,0,0
092e097eec,0.39076898,0,0,1
092e21ab75,0.2879874,0,0,1
092e24dbe2,0.80432653,1,1,1
092e74b9c6,0.6377567,0,0,1
092ecc8173,0.99975187,1,1,1
092edf11b1,0.74317074,1,1,1
092ef99098,0.33869937,0,0,1
092f1a2d5e,0.74112344,1,1,1
092f312949,0.7271267,1,1,1
092f34ba88,0.3795588,0,1,0
092f63cc87,0.8252939,1,1,1
092fa4cc39,0.99777377,1,1,1
092fae9b03,0.7120925,1,1,1
093030db9f,0.2340323,0,0,1
093089e77e,0.1242508,0,0,1
0930edaa50,0.34970757,0,0,1
093123bd53,0.9999993,1,1,1
09313ce159,0.56201625,0,0,1
093145b90f,0.43778905,0,0,1
093160fa48,0.6851647,1,0,0
0931631e54,0.9648905,1,1,1
09316ad765,0.4090642,0,0,1
09317228d6,0.7143807,1,0,0
09318e252e,0.7462696,1,1,1
09319b85c4,0.5461306,0,0,1
0931c6fdb9,0.533012,0,0,1
0931d2d525,0.37116593,0,0,1
0932052880,0.90680754,1,1,1
09321934ac,0.7431029,1,0,0
09323f9771,0.60637236,0,0,1
09323fd331,0.4295053,0,0,1
093242855b,0.32802606,0,0,1
09328e422d,0.1481986,0,0,1
0932b1b0a7,0.3613283,0,0,1
0932e98d0f,0.3553623,0,0,1
0932ec8935,0.6046356,0,0,1
0932f738ac,0.6805251,1,0,0
093308b0d4,0.9995969,1,1,1
09331bdbf6,0.984011,1,1,1
09335266af,0.96076035,1,1,1
09337f0939,0.64969623,0,0,1
09339673f2,0.5282695,0,0,1
0933a3c1bc,0.99762523,1,1,1
0933d5a3bf,0.5278424,0,1,0
0933de64f4,0.5740366,0,1,0
09342b3f45,0.49238628,0,1,0
09342e2d1d,0.5162194,0,0,1
093433989e,0.94328785,1,1,1
0934694b54,0.87974095,1,1,1
093494dc01,0.85545003,1,0,0
0934b35dcb,0.6491904,0,0,1
0934d909f8,0.83981484,1,1,1
09352fc8b6,0.6133919,0,0,1
093541a508,0.9066719,1,1,1
09354fa6e7,0.6338376,0,1,0
09356fe7d5,0.64296407,0,0,1
093591fec8,0.5218946,0,1,0
0935f53416,0.58085376,0,0,1
09360141ce,0.61699075,0,0,1
093617fe97,0.31025666,0,0,1
09363fead1,0.72350293,1,1,1
093652d960,0.4192678,0,0,1
09366b40fd,0.8131839,1,1,1
0936745414,0.78945196,1,1,1
0936748aca,0.74042165,1,0,0
09368882d2,0.5579476,0,0,1
09368a097b,0.5620815,0,1,0
0936a1e4d5,0.790998,1,0,0
0936b18933,0.42034924,0,1,0
0936b1ddf7,0.6993918,1,1,1
0936b2b50a,0.5081563,0,0,1
0936cb5df5,0.29055655,0,0,1
0936d1a26c,0.37899604,0,1,0
0936e566f2,0.9999933,1,1,1
0936ed0298,0.64063036,0,0,1
0936f5c389,0.9705209,1,1,1
09370dc3ef,0.9958215,1,1,1
09373ef7ef,0.7037614,1,0,0
0937707607,0.6547403,1,1,1
093784e7da,0.56097186,0,1,0
093788b944,0.553074,0,1,0
09379208c9,0.80494595,1,0,0
0937a0cb21,0.3577796,0,0,1
0937ab1170,0.7552234,1,1,1
0937c7c77e,0.9987149,1,1,1
0937ec64e8,0.5909048,0,0,1
0938074207,0.4020316,0,0,1
093818ae32,0.856574,1,0,0
09386c2e7e,0.6353302,0,1,0
09389e80d7,0.6300256,0,0,1
0938a42dff,0.7870771,1,1,1
0938ae2964,0.60949445,0,0,1
0938c701ff,0.38084233,0,0,1
0938d0328f,0.75688183,1,0,0
093919eef9,0.86036843,1,0,0
09394d6b41,0.39092147,0,0,1
0939f70ae1,0.7018981,1,1,1
093a1d9786,0.84988546,1,0,0
093a3010e7,0.43417203,0,1,0
093a38ec0c,0.9388491,1,1,1
093a491262,0.38001978,0,0,1
093a8610be,0.35657835,0,0,1
093ad086dd,0.41710076,0,0,1
093ad313de,0.43174392,0,0,1
093ad6e9e9,0.30291486,0,0,1
093add5c54,0.41872984,0,0,1
093afe8617,0.77654725,1,0,0
093b1a5dc6,0.97290117,1,1,1
093b370b1a,0.7942084,1,0,0
093b676dce,0.37863764,0,0,1
093b67bcbf,0.6738407,1,1,1
093bc569a3,0.3107841,0,1,0
093bcb2ede,0.5146435,0,0,1
093bf07005,0.9186886,1,1,1
093bf199b4,0.5203714,0,1,0
093bfeb8b7,0.68773687,1,0,0
093c0c7744,0.94223857,1,1,1
093c2f6546,0.35442832,0,0,1
093c31ecd5,0.95460856,1,1,1
093c3b1ba3,0.35755813,0,1,0
093c405d8d,0.35596317,0,0,1
093c409c67,0.33864206,0,0,1
093c70058b,0.8594105,1,1,1
093c791451,0.2671541,0,1,0
093cab1c43,0.9994364,1,1,1
093cb3162f,0.9999952,1,1,1
093d461521,0.41990802,0,0,1
093d67a8fb,0.88749874,1,1,1
093d95506a,0.5562286,0,1,0
093dd0ef2c,0.60979337,0,0,1
093defe340,0.91259766,1,1,1
093e059455,0.80747813,1,0,0
093e0bc73c,0.77853864,1,0,0
093e27a8c7,0.73363435,1,1,1
093e839274,0.54750764,0,0,1
093eb7a757,0.44135946,0,1,0
093eba369d,0.6421724,0,0,1
093ebb7060,0.59442425,0,0,1
093ebe9284,0.6148124,0,0,1
093ec0b332,0.9999403,1,1,1
093ed9ba03,0.999838,1,1,1
093eed4b53,0.7424011,1,0,0
093eedc554,0.68526304,1,0,0
093f0db427,0.99999714,1,1,1
093f229f94,0.95591366,1,1,1
093f566fcb,0.6482062,0,0,1
093f77658e,0.39063147,0,0,1
093f95a4d0,0.69408834,1,0,0
093f9a9b13,0.535921,0,0,1
093f9f9412,0.8306655,1,0,0
093fd2009d,0.5425876,0,0,1
0940018a41,0.9983736,1,1,1
0940044009,0.48708847,0,1,0
09400d5361,0.99601173,1,1,1
0940108aca,0.6909017,1,1,1
09405ab8ae,0.34363246,0,1,0
094063671f,0.5688636,0,0,1
0940687e21,0.59499335,0,1,0
09407cd57b,0.9788375,1,1,1
0940876162,0.9993113,1,1,1
0940883e04,0.122479856,0,0,1
0940919bad,0.57377666,0,0,1
094093ea55,0.7019371,1,1,1
09409a2946,0.40753722,0,0,1
0940b727e6,0.50091434,0,0,1
0940c6d110,0.7427062,1,1,1
09410ad816,0.6552314,1,1,1
09413285de,0.78062105,1,0,0
09413a19a4,0.871776,1,1,1
094154cf3d,0.6800209,1,1,1
094168fe5a,0.8154497,1,1,1
094194503d,0.9991472,1,1,1
094194536c,1.0,1,1,1
0941b7c62b,0.8155545,1,0,0
0941f58ba0,0.74215835,1,1,1
0942065332,0.43467,0,0,1
